Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,7x2000M/1:30,,,Name:,Tom Oarlock,,,Firmware:,001.01,,,Boat ID:,BOAT
Start Time:,02/21/17 08:22am,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,1
Type:,Interval,,,Serial:,2145957,,,,,,,Port Starboard:,Starboard
System of Units:,Meters/Split500,,,Firmware Version:,2.12,,,,,,,Oar Length:,285
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,88
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.27


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
7,14002.3,0.0,00:59:49.5,00:02:08.2,3.90,00:00:00.0,0.00,18,1120,13,0,156,241,-68,6,44,11,347,754,700,-2,30.2877,-97.7867


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,2000.2,0.0,00:08:10.5,00:02:02.8,4.07,00:00:00.0,0.00,16,133,15,0,139,206,-68,6,44,12,330,743,682,-3,30.2877,-97.7867
2,2000.8,0.0,00:09:42.4,00:02:25.7,3.43,00:00:00.0,0.00,18,175,11,0,154,240,-68,6,44,11,355,787,721,-3,30.2745,-97.7723
3,2000.6,0.0,00:07:36.3,00:01:54.1,4.38,00:00:00.0,0.00,20,154,13,0,155,253,-65,6,43,12,325,726,657,-2,30.2872,-97.7863
4,2000.4,0.0,00:09:12.2,00:02:18.1,3.62,00:00:00.0,0.00,22,204,10,0,163,273,-70,6,45,11,353,740,702,-3,30.2743,-97.7723
5,2000.1,0.0,00:07:40.2,00:01:55.2,4.34,00:00:00.0,0.00,20,154,13,0,158,244,-69,6,44,12,347,723,699,-3,30.2873,-97.7866
6,2000.1,0.0,00:09:29.6,00:02:22.4,3.51,00:00:00.0,0.00,18,171,12,0,158,232,-69,6,45,11,359,766,712,0,30.2745,-97.7721
7,2000.2,0.0,00:07:58.3,00:01:59.6,4.18,00:00:00.0,0.00,16,129,16,0,150,217,-68,6,45,11,356,795,723,0,30.2874,-97.7864



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,7.3,0.0,00:00:01.8,00:02:01.0,4.13,00:00:00.0,0.00,20,1,7.33,0.00,104,243,-73,5,44,15,334,749,675,-6,30.2876,-97.7867
1,21.4,0.0,00:00:05.2,00:01:58.4,4.22,00:00:00.0,0.00,18,2,14.12,0.00,112,223,-74,7,42,12,354,745,710,-4,30.2875,-97.7866
1,35.0,0.0,00:00:08.8,00:02:04.0,4.03,00:00:00.0,0.00,16,3,13.53,0.00,118,257,-72,4,45,14,381,844,756,-4,30.2874,-97.7866
1,49.1,0.0,00:00:12.2,00:02:07.5,3.92,00:00:00.0,0.00,17,4,14.14,0.00,121,250,-73,5,45,13,410,846,767,-9,30.2873,-97.7865
1,63.3,0.0,00:00:15.8,00:02:06.5,3.95,00:00:00.0,0.00,17,5,14.14,0.00,123,210,-73,7,45,14,359,752,730,-1,30.2872,-97.7865
1,77.1,0.0,00:00:19.4,00:02:07.8,3.91,00:00:00.0,0.00,16,6,13.88,0.00,124,215,-72,6,45,13,368,793,756,-8,30.287,-97.7864
1,91.8,0.0,00:00:23.2,00:02:10.2,3.84,00:00:00.0,0.00,16,7,14.69,0.00,125,216,-73,6,44,14,389,832,782,-6,30.2869,-97.7863
1,105.1,0.0,00:00:26.9,00:02:10.8,3.82,00:00:00.0,0.00,18,8,13.24,0.00,127,230,-74,7,45,14,359,822,799,-9,30.2868,-97.7863
1,120.3,0.0,00:00:30.6,00:02:09.8,3.85,00:00:00.0,0.00,16,9,15.23,0.00,129,205,-71,5,44,14,377,744,707,-7,30.2867,-97.7862
1,133.7,0.0,00:00:34.0,00:02:09.1,3.87,00:00:00.0,0.00,16,10,13.37,0.00,131,226,-72,5,46,11,380,813,760,-6,30.2866,-97.7862
1,148.6,0.0,00:00:37.8,00:02:09.5,3.86,00:00:00.0,0.00,16,11,14.97,0.00,133,207,-73,6,44,16,361,786,779,-8,30.2865,-97.7861
1,162.3,0.0,00:00:41.4,00:02:10.2,3.84,00:00:00.0,0.00,17,12,13.69,0.00,134,243,-73,4,45,14,410,835,751,-5,30.2863,-97.786
1,174.8,0.0,00:00:44.8,00:02:11.9,3.79,00:00:00.0,0.00,17,13,12.46,0.00,136,222,-73,6,47,13,336,815,719,0,30.2862,-97.786
1,188.7,0.0,00:00:48.2,00:02:10.2,3.84,00:00:00.0,0.00,17,14,13.95,0.00,138,362,-75,4,48,13,448,1004,882,-2,30.2861,-97.7859
1,203.4,0.0,00:00:51.8,00:02:05.3,3.99,00:00:00.0,0.00,18,15,14.68,0.00,140,224,-72,5,45,14,360,755,688,-8,30.286,-97.7859
1,217.3,0.0,00:00:55.2,00:02:03.1,4.06,00:00:00.0,0.00,17,16,13.90,0.00,141,220,-71,4,43,14,379,762,738,-9,30.2859,-97.7858
1,231.3,0.0,00:00:58.8,00:02:04.6,4.01,00:00:00.0,0.00,18,17,14.03,0.00,140,216,-72,7,44,15,358,753,750,-6,30.2858,-97.7857
1,245.0,0.0,00:01:02.2,00:02:06.2,3.96,00:00:00.0,0.00,17,18,13.61,0.00,141,195,-71,7,44,16,341,696,693,-6,30.2857,-97.7857
1,259.0,0.0,00:01:05.9,00:02:07.2,3.93,00:00:00.0,0.00,16,19,14.01,0.00,141,219,-70,5,46,13,376,780,731,-2,30.2856,-97.7856
1,273.4,0.0,00:01:09.2,00:02:04.3,4.02,00:00:00.0,0.00,18,20,14.42,0.00,140,228,-73,7,44,15,371,767,783,-5,30.2854,-97.7855
1,287.6,0.0,00:01:12.6,00:02:00.7,4.14,00:00:00.0,0.00,17,21,14.22,0.00,139,209,-72,5,46,17,328,759,719,-2,30.2853,-97.7855
1,302.8,0.0,00:01:16.2,00:01:59.6,4.18,00:00:00.0,0.00,17,22,15.17,0.00,138,249,-75,6,46,13,369,876,830,-6,30.2852,-97.7854
1,317.4,0.0,00:01:19.6,00:01:58.7,4.21,00:00:00.0,0.00,16,23,14.58,0.00,138,219,-70,4,45,16,357,778,763,-9,30.2851,-97.7853
1,331.8,0.0,00:01:23.0,00:01:58.2,4.23,00:00:00.0,0.00,18,24,14.47,0.00,139,182,-70,7,45,18,287,595,577,-4,30.285,-97.7852
1,346.2,0.0,00:01:26.4,00:01:59.3,4.19,00:00:00.0,0.00,18,25,14.33,0.00,141,197,-72,10,44,14,293,671,639,-6,30.2849,-97.7852
1,361.1,0.0,00:01:30.0,00:01:59.3,4.19,00:00:00.0,0.00,17,26,14.91,0.00,142,208,-72,6,44,11,344,729,631,-11,30.2848,-97.7851
1,377.1,0.0,00:01:33.6,00:01:56.5,4.29,00:00:00.0,0.00,17,27,16.02,0.00,141,185,-70,6,44,13,313,653,612,5,30.2846,-97.785
1,---,---,---,---,---,---,---,---,27,---,---,---,---,25,---,31,---,-10,---,1,31,---,---
1,392.3,0.0,00:01:37.2,00:01:57.0,4.27,00:00:00.0,0.00,16,28,15.20,0.00,141,290,-73,5,45,12,361,827,799,-7,30.2845,-97.7849
1,407.3,0.0,00:01:40.8,00:01:58.4,4.22,00:00:00.0,0.00,18,29,14.97,0.00,141,242,-74,7,44,11,372,818,744,-6,30.2844,-97.7848
1,421.8,0.0,00:01:44.2,00:01:57.6,4.25,00:00:00.0,0.00,17,30,14.57,0.00,141,197,-71,5,44,15,335,690,645,-2,30.2843,-97.7847
1,436.4,0.0,00:01:47.8,00:01:58.7,4.21,00:00:00.0,0.00,17,31,14.62,0.00,141,180,-72,6,46,17,307,653,598,-2,30.2842,-97.7846
1,452.1,0.0,00:01:51.4,00:01:58.4,4.22,00:00:00.0,0.00,17,32,15.64,0.00,140,232,-71,4,46,14,363,835,799,-9,30.2841,-97.7846
1,467.4,0.0,00:01:55.0,00:01:57.0,4.27,00:00:00.0,0.00,16,33,15.34,0.00,139,206,-77,9,44,14,341,750,689,-6,30.284,-97.7845
1,482.4,0.0,00:01:58.6,00:01:57.9,4.24,00:00:00.0,0.00,17,34,14.92,0.00,138,203,-71,8,43,12,312,710,672,-6,30.2839,-97.7844
1,497.1,0.0,00:02:02.0,00:01:58.4,4.22,00:00:00.0,0.00,16,35,14.75,0.00,138,182,-70,6,44,13,315,649,622,-5,30.2838,-97.7843
