Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-24253M,,,Name:,Tom Oarlock,,,Firmware:,---,,,Boat ID:,---
Start Time:,02/13/17 09:02am,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,2145957,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,2.12,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,0.02,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 11
,,,,LiNK Version:,1.27


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,24253.3,0.0,01:54:18.8,00:02:21.6,3.53,00:00:00.0,0.00,20,2230,11,0,86,---,---,---,---,---,---,---,---,---,30.2718,-97.7691


Interval Summaries:

Interval,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,24253.3,0.0,01:54:18.8,00:02:21.6,3.53,00:00:00.0,0.00,20,2230,11,0,125,---,---,---,---,---,---,---,---,---,30.2718,-97.7691



Per-Stroke Data:

Interval,Distance (GPS),Distance (IMP),Elapsed Time,Split (GPS),Speed (GPS),Split (IMP),Speed (IMP),Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Heart Rate,Power,Catch,Slip,Finish,Wash,Force Avg,Work,Force Max,Max Force Angle,GPS Lat.,GPS Lon.
(Interval),(Meters),(Meters),(HH:MM:SS.tenths),(/500),(M/S),(/500),(M/S),(SPM),(Strokes),(Meters),(Meters),(BPM),(Watts),(Degrees),(Degrees),(Degrees),(Degrees),(Newtons),(Joules),(Newtons),(Degrees),(Degrees),(Degrees)
1,2.4,0.0,00:00:01.7,---,---,00:00:00.0,0.00,35,1,2.40,0.00,73,---,---,---,---,---,---,---,---,---,30.2718,-97.7691
1,4.5,0.0,00:00:02.7,00:04:24.5,1.89,00:00:00.0,0.00,47,2,2.14,0.00,73,---,---,---,---,---,---,---,---,---,30.2718,-97.7691
1,9.5,0.0,00:00:05.5,00:03:59.2,2.09,00:00:00.0,0.00,20,3,4.99,0.00,73,---,---,---,---,---,---,---,---,---,30.2718,-97.7692
1,16.2,0.0,00:00:08.5,00:04:15.1,1.96,00:00:00.0,0.00,20,4,6.68,0.00,73,---,---,---,---,---,---,---,---,---,30.2718,-97.7692
1,25.8,0.0,00:00:12.3,00:03:37.3,2.30,00:00:00.0,0.00,16,5,9.63,0.00,76,---,---,---,---,---,---,---,---,---,30.2719,-97.7693
1,35.3,0.0,00:00:15.7,00:03:13.0,2.59,00:00:00.0,0.00,18,6,9.48,0.00,78,---,---,---,---,---,---,---,---,---,30.2719,-97.7694
1,45.6,0.0,00:00:19.2,00:02:56.6,2.83,00:00:00.0,0.00,16,7,10.33,0.00,80,---,---,---,---,---,---,---,---,---,30.272,-97.7695
1,58.5,0.0,00:00:23.3,00:02:42.3,3.08,00:00:00.0,0.00,16,8,12.84,0.00,85,---,---,---,---,---,---,---,---,---,30.272,-97.7696
1,68.8,0.0,00:00:26.5,00:02:38.2,3.16,00:00:00.0,0.00,17,9,10.30,0.00,87,---,---,---,---,---,---,---,---,---,30.2721,-97.7697
1,81.5,0.0,00:00:30.7,00:02:40.7,3.11,00:00:00.0,0.00,14,10,12.76,0.00,91,---,---,---,---,---,---,---,---,---,30.2721,-97.7698
1,91.6,0.0,00:00:34.1,00:02:42.3,3.08,00:00:00.0,0.00,17,11,10.04,0.00,93,---,---,---,---,---,---,---,---,---,30.2722,-97.7699
1,103.2,0.0,00:00:37.7,00:02:38.7,3.15,00:00:00.0,0.00,17,12,11.64,0.00,96,---,---,---,---,---,---,---,---,---,30.2723,-97.77
1,120.0,0.0,00:00:43.7,00:02:45.0,3.03,00:00:00.0,0.00,10,13,16.77,0.00,97,---,---,---,---,---,---,---,---,---,30.2724,-97.7701
1,129.7,0.0,00:00:47.3,00:03:00.5,2.77,00:00:00.0,0.00,18,14,9.68,0.00,96,---,---,---,---,---,---,---,---,---,30.2724,-97.7702
1,139.5,0.0,00:00:50.5,00:02:55.4,2.85,00:00:00.0,0.00,18,15,9.83,0.00,96,---,---,---,---,---,---,---,---,---,30.2725,-97.7702
1,150.2,0.0,00:00:53.9,00:02:42.8,3.07,00:00:00.0,0.00,18,16,10.66,0.00,98,---,---,---,---,---,---,---,---,---,30.2726,-97.7703
1,161.6,0.0,00:00:57.5,00:02:38.2,3.16,00:00:00.0,0.00,16,17,11.46,0.00,99,---,---,---,---,---,---,---,---,---,30.2726,-97.7704
1,172.1,0.0,00:01:00.7,00:02:38.2,3.16,00:00:00.0,0.00,18,18,10.44,0.00,99,---,---,---,---,---,---,---,---,---,30.2727,-97.7705
1,182.8,0.0,00:01:04.1,00:02:35.2,3.22,00:00:00.0,0.00,18,19,10.74,0.00,99,---,---,---,---,---,---,---,---,---,30.2728,-97.7706
1,192.9,0.0,00:01:07.1,00:02:31.5,3.30,00:00:00.0,0.00,19,20,10.08,0.00,101,---,---,---,---,---,---,---,---,---,30.2728,-97.7706
1,214.5,0.0,00:01:14.5,00:02:40.2,3.12,00:00:00.0,0.00,8,21,21.60,0.00,99,---,---,---,---,---,---,---,---,---,30.273,-97.7708
1,223.6,0.0,00:01:17.7,00:02:56.0,2.84,00:00:00.0,0.00,19,22,9.12,0.00,99,---,---,---,---,---,---,---,---,---,30.273,-97.7709
1,235.0,0.0,00:01:21.3,00:02:50.6,2.93,00:00:00.0,0.00,16,23,11.38,0.00,100,---,---,---,---,---,---,---,---,---,30.2731,-97.7709
1,245.2,0.0,00:01:24.5,00:02:41.2,3.10,00:00:00.0,0.00,19,24,10.20,0.00,102,---,---,---,---,---,---,---,---,---,30.2732,-97.771
1,254.9,0.0,00:01:27.5,00:02:39.7,3.13,00:00:00.0,0.00,19,25,9.75,0.00,102,---,---,---,---,---,---,---,---,---,30.2732,-97.7711
1,265.1,0.0,00:01:30.7,00:02:38.7,3.15,00:00:00.0,0.00,19,26,10.12,0.00,102,---,---,---,---,---,---,---,---,---,30.2733,-97.7712
1,275.0,0.0,00:01:34.1,00:02:39.2,3.14,00:00:00.0,0.00,20,27,9.97,0.00,102,---,---,---,---,---,---,---,---,---,30.2734,-97.7712
1,285.3,0.0,00:01:37.2,00:02:39.2,3.14,00:00:00.0,0.00,16,28,10.30,0.00,103,---,---,---,---,---,---,---,---,---,30.2734,-97.7713
1,296.3,0.0,00:01:40.7,00:02:37.7,3.17,00:00:00.0,0.00,18,29,11.01,0.00,102,---,---,---,---,---,---,---,---,---,30.2735,-97.7714
1,306.1,0.0,00:01:43.7,00:02:35.2,3.22,00:00:00.0,0.00,20,30,9.79,0.00,102,---,---,---,---,---,---,---,---,---,30.2736,-97.7715
1,316.8,0.0,00:01:46.9,00:02:34.3,3.24,00:00:00.0,0.00,18,31,10.65,0.00,103,---,---,---,---,---,---,---,---,---,30.2736,-97.7715
1,326.4,0.0,00:01:50.1,00:02:35.2,3.22,00:00:00.0,0.00,19,32,9.60,0.00,102,---,---,---,---,---,---,---,---,---,30.2737,-97.7716
1,337.1,0.0,00:01:53.3,00:02:35.2,3.22,00:00:00.0,0.00,19,33,10.71,0.00,101,---,---,---,---,---,---,---,---,---,30.2738,-97.7717
1,345.1,0.0,00:01:56.3,00:02:45.5,3.02,00:00:00.0,0.00,20,34,8.06,0.00,100,---,---,---,---,---,---,---,---,---,30.2738,-97.7717
1,357.1,0.0,00:01:59.7,00:02:46.6,3.00,00:00:00.0,0.00,18,35,12.00,0.00,100,---,---,---,---,---,---,---,---,---,30.2739,-97.7718
1,369.4,0.0,00:02:02.9,00:02:27.9,3.38,00:00:00.0,0.00,18,36,12.27,0.00,102,---,---,---,---,---,---,---,---,---,30.274,-97.7719
1,380.9,0.0,00:02:06.1,00:02:20.8,3.55,00:00:00.0,0.00,18,37,11.52,0.00,104,---,---,---,---,---,---,---,---,---,30.274,-97.772
1,393.1,0.0,00:02:09.5,00:02:22.0,3.52,00:00:00.0,0.00,18,38,12.11,0.00,105,---,---,---,---,---,---,---,---,---,30.2741,-97.7721
1,404.6,0.0,00:02:12.7,00:02:23.6,3.48,00:00:00.0,0.00,18,39,11.52,0.00,108,---,---,---,---,---,---,---,---,---,30.2742,-97.7722
1,417.4,0.0,00:02:16.4,00:02:24.5,3.46,00:00:00.0,0.00,16,40,12.84,0.00,111,---,---,---,---,---,---,---,---,---,30.2743,-97.7723
1,429.2,0.0,00:02:19.7,00:02:23.2,3.49,00:00:00.0,0.00,19,41,11.77,0.00,111,---,---,---,---,---,---,---,---,---,30.2743,-97.7724
1,440.2,0.0,00:02:22.7,00:02:20.8,3.55,00:00:00.0,0.00,20,42,11.02,0.00,112,---,---,---,---,---,---,---,---,---,30.2744,-97.7724
1,451.7,0.0,00:02:25.9,00:02:18.8,3.60,00:00:00.0,0.00,19,43,11.47,0.00,112,---,---,---,---,---,---,---,---,---,30.2745,-97.7725
